Feature,Importance
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.0
BURO_CREDIT_TYPE_Mobileoperatorloan_MEAN,0.0
ORGANIZATION_TYPE_Advertising,0.0
BURO_CREDIT_TYPE_Loanforworkingcapitalreplenishment_MEAN,0.0
BURO_CREDIT_TYPE_Loanforthepurchaseofequipment_MEAN,0.0
BURO_CREDIT_TYPE_Loanforpurchaseofsharesmarginlending_MEAN,0.0
BURO_CREDIT_TYPE_Loanforbusinessdevelopment_MEAN,0.0
BURO_CREDIT_TYPE_Interbankcredit_MEAN,0.0
BURO_CREDIT_TYPE_Cashloannonearmarked_MEAN,0.0
ORGANIZATION_TYPE_Agriculture,0.0
BURO_CREDIT_CURRENCY_nan_MEAN,0.0
BURO_CREDIT_CURRENCY_currency4_MEAN,0.0
BURO_CREDIT_CURRENCY_currency3_MEAN,0.0
BURO_CREDIT_CURRENCY_currency2_MEAN,0.0
BURO_CREDIT_CURRENCY_currency1_MEAN,0.0
BURO_CREDIT_ACTIVE_nan_MEAN,0.0
ORGANIZATION_TYPE_Industrytype5,0.0
ORGANIZATION_TYPE_Industrytype7,0.0
BURO_CREDIT_TYPE_nan_MEAN,0.0
ORGANIZATION_TYPE_Tradetype6,0.0
ORGANIZATION_TYPE_Tradetype4,0.0
ORGANIZATION_TYPE_Tradetype3,0.0
ORGANIZATION_TYPE_Tradetype2,0.0
ORGANIZATION_TYPE_Tradetype1,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Services,0.0
ORGANIZATION_TYPE_Industrytype9,0.0
ORGANIZATION_TYPE_SecurityMinistries,0.0
ORGANIZATION_TYPE_Security,0.0
ORGANIZATION_TYPE_Insurance,0.0
ORGANIZATION_TYPE_Restaurant,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Postal,0.0
ORGANIZATION_TYPE_Other,0.0
ORGANIZATION_TYPE_Mobile,0.0
ORGANIZATION_TYPE_Military,0.0
ORGANIZATION_TYPE_Tradetype5,0.0
ORGANIZATION_TYPE_Tradetype7,0.0
EMERGENCYSTATE_MODE_Yes,0.0
ORGANIZATION_TYPE_Transporttype1,0.0
WALLSMATERIAL_MODE_Wooden,0.0
ORGANIZATION_TYPE_Industrytype8,0.0
WALLSMATERIAL_MODE_Others,0.0
WALLSMATERIAL_MODE_Monolithic,0.0
WALLSMATERIAL_MODE_Mixed,0.0
WALLSMATERIAL_MODE_Block,0.0
HOUSETYPE_MODE_terracedhouse,0.0
HOUSETYPE_MODE_specifichousing,0.0
HOUSETYPE_MODE_blockofflats,0.0
FONDKAPREMONT_MODE_regoperspecaccount,0.0
FONDKAPREMONT_MODE_regoperaccount,0.0
FONDKAPREMONT_MODE_orgspecaccount,0.0
FONDKAPREMONT_MODE_notspecified,0.0
ORGANIZATION_TYPE_XNA,0.0
ORGANIZATION_TYPE_University,0.0
ORGANIZATION_TYPE_Transporttype3,0.0
ORGANIZATION_TYPE_Transporttype2,0.0
BURO_CREDIT_TYPE_Unknowntypeofloan_MEAN,0.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.0
PREV_NAME_TYPE_SUITE_Groupofpeople_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusaltonamethegoal_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Paymentsonotherloans_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.0
ORGANIZATION_TYPE_Medicine,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasificationwatersupply_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Everydayexpenses_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Carrepairs_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buyingausedcar_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buyinganewcar_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buyingahome_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buyingaholidayhomeland_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buyingagarage_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Businessdevelopment_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Purchaseofelectronicequipment_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Weddinggiftholiday_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0.0
PREV_NAME_TYPE_SUITE_Children_MEAN,0.0
PREV_CODE_REJECT_REASON_nan_MEAN,0.0
PREV_CODE_REJECT_REASON_XNA_MEAN,0.0
NAME_INCOME_TYPE_Businessman,0.0
PREV_CODE_REJECT_REASON_VERIF_MEAN,0.0
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0
NAME_INCOME_TYPE_Commercialassociate,0.0
NAME_INCOME_TYPE_Maternityleave,0.0
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0.0
NAME_INCOME_TYPE_Pensioner,0.0
PREV_NAME_PAYMENT_TYPE_Noncashfromyouraccount_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_Cashlessfromtheaccountoftheemployer_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_Unusedoffer_MEAN,0.0
FLAG_PHONE,0.0
NAME_INCOME_TYPE_Stateservant,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buildingahouseoranannex_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0.0
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.0
CLOSED_CNT_CREDIT_PROLONG_SUM,0.0
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,0.0
OCCUPATION_TYPE_Cookingstaff,0.0
OCCUPATION_TYPE_HRstaff,0.0
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0.0
CLOSED_CREDIT_DAY_OVERDUE_MAX,0.0
REG_CITY_NOT_WORK_CITY,0.0
OCCUPATION_TYPE_ITstaff,0.0
OCCUPATION_TYPE_Medicinestaff,0.0
OCCUPATION_TYPE_Realtyagents,0.0
OCCUPATION_TYPE_Salesstaff,0.0
OCCUPATION_TYPE_Secretaries,0.0
OCCUPATION_TYPE_Waitersbarmenstaff,0.0
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,0.0
ACTIVE_CREDIT_DAY_OVERDUE_MAX,0.0
WEEKDAY_APPR_PROCESS_START_FRIDAY,0.0
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.0
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.0
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
OCCUPATION_TYPE_Accountants,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0.0
NAME_HOUSING_TYPE_Withparents,0.0
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_INCOME_TYPE_Unemployed,0.0
NAME_EDUCATION_TYPE_Academicdegree,0.0
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0.0
FLAG_EMAIL,0.0
NAME_EDUCATION_TYPE_Lowersecondary,0.0
NAME_FAMILY_STATUS_Civilmarriage,0.0
REG_REGION_NOT_LIVE_REGION,0.0
NAME_FAMILY_STATUS_Singlenotmarried,0.0
NAME_FAMILY_STATUS_Unknown,0.0
NAME_FAMILY_STATUS_Widow,0.0
NAME_HOUSING_TYPE_Coopapartment,0.0
NAME_HOUSING_TYPE_Houseapartment,0.0
NAME_HOUSING_TYPE_Municipalapartment,0.0
NAME_HOUSING_TYPE_Officeapartment,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Moneyforathirdperson_MEAN,0.0
